231,Kamal ki baat j Jo log #TripleTalaq ke against maulavis k against awaz nhi uthate wo loudspeaker per azan k liye bhasan de rhe h,maulavis,awaz nhi uthate : bhasan de rhe 
232,Arre yaar sati pratha b band ki gyi na .. kuch to galat laga hoga us time to phr #TripleTalaq kyun nahi?? Isko hindu muslim me mat bandho https://twitter.com/DubeyNitin3/status/854690106875158529 …,hindu:muslim,band ki gyi : kuch to galat laga hoga  : me mat bandho
233,"""#TripleTalaq agar invalid ker diye to nuqsan ladies ka hi hoga.Kyunki Triple talaq kehne ke baad wife, wife nahin rehti, balki rakhel hojati https://twitter.com/ZeeNews/status/854665670616915969 …""",,invalid ker diye 
234,Jitni awaaj loudspeaker ke liye hai wo sayad #TripleTalaq ke liye hoti toh jyada acha hota . Sharm kro doston #SonuNigam,SonuNigam,jyada acha hota : ke liye hai
235,"""#TripleTalaq ab jane bhi do, hath do kr pi6e pargaya hai sab, shantiduto ka problem hai usiko solve karne do. @MeenaKalasuva""",MeenaKalasuva,ab jane bhi do :  pi6e pargaya hai sab : karne do
236,Agar koi tripple talaq deta hai to uski property uski wife k naam transfer kar deni chahiye automatically. Jo log chilla rahe hai ki jail jane k bad kharcha kon dega sab chup ho jayenge. @narendramodi @ZeeNews @sudhirchaudhary @sardanarohit @anjanaomkashyap,narendramodi:sudhirchaudhary:sardanarohit:anjanaomkashyap,kar deni chahiye 
237,#AntiMuslimWomenCONG ye sahi h #naishhaasan Ji aap ne #TripleTalaq ko khatm krne ke liye ladai ki ab jab khatm kr dia toh ab keha rahi ho ki faida bhi do #naishhaasan ab kya tum #politician banna chahati ho kya ? Apni raajniti me aane ki roti sakne ke lite aag laga rahi ho,naishhaasan:politician,roti sakne ke lite : khatm krne ke liye
238,Bhayio kuch bhi kr lo next time to bill pass ho hi jayega..isliye tumlogo k pass kuch dino ka time hai jinko takat dena hai jaldi de do ..Nhi to baad me 3 saal seedhe bitar jaoge #TripleTalaqBill #TripleTalaq,, seedhe bitar jaoge : pass ho hi jayega
239,Oh bhai mere ye bhi bata de ki #RahulGandhi jihadi jignes mevani aur unar khalid ka support kyun kar rahe hain? Does #RahulGandhi wants a divided India . Why #RahulGandhi support #TripleTalaq ?,RahulGandhi:jihadi:unar:RahulGandhi:India:RahulGandhi, kar rahe hain : divided India
240,India ko poori tarha se secular bana ne ki oor ek pehal... #Hawas #ShashiTharoor #TripleTalaq pic.twitter.com/09TsgVFRss,India:ShashiTharoor,ek pehal 
241,"""Typographical error ko toh aap theek kar lo! Bill pass karne aur karvane ki baat karte hain! """"Besieged"""" nahi """"beseeched"""" behter shabd hai, joh SC ne use kiya hoga. Mujhe aapke ke handle ka editor bana do. #MerriamWebsterDictionary #OxfordDictionary #TripleTalaqBill #TripleTalaq""","SC, OxfordDictionary",theek kar lo
242,Yaar @rsprasad Pura Maharashtra Jal raha hai aur tuje #TripleTalaq bill pass karwa ne ki padi hai ..#ShameonRavishankarpic.twitter.com/wUFDgZqwWn,rsprasad:Maharashtra,karwa ne ki padi hai
243,#TripleTalaq Aaj ye dekhana hai ki congress Muslim mahilao ke sath hai ki virodh main.,congress:Muslim,ke sath hai
244,#TripleTalaq #TeenTalaq jahil aadmi deta h. Apne khud #muslims ka #education maha reservation rok diya h To zalim kon hua?https://twitter.com/aajtak/status/858371635560288256 … #TripleTalaq,muslims:reservation:aadmi,-
245,"""Government isi #TripleTalaq ke mudde ko hilight kiye ja rahi hai. Aur baki problems pe pratikriya aati hai ki """"hum kadi ninda karte hain"""". #TripleTalaq #Doubt""",Government,kiye ja rahi hai : 
246,"""Aa gaye na asliyat pe, aap bhi government ki tarah politics khel gaye. Aap bhi baaki problems chood ke #TripleTalaq par raajniti karne lage""",government:politics,kiye ja rahi hai : raajniti karne lage
247,Remembering old dialogue Jaani jiske ghar seese ke ho woh dusro ke gharo par patthar nahi feka karte #TripleTalaq #Modipic.twitter.com/ADsj6ck3IM,patthar, nahi feka karte
248,Muslim personal law board ko khatam kiya jaye ya fir jitne bhi dharm india me he sabke apne apne personal law board khol do #TripleTalaq,Muslim:india, khatam kiya jaye  : 
249,"""Kyunke ye janta ke liye sabse bada #lollipop hai, #jawan ko marne do, #kisan ko marne do, bas ek anti muslim mudda like #TripleTalaq utha do #TripleTalaq @aajtak""",muslim:jawan:kisan,sabse bada lollipop hai
250,"""#TripleTalaq sirji aap ne to sab chura liya. triple talaq, ram mandir,vikas,appeasement opposition ko kucchh chhodo""",ram:vikas,ko kucchh chhodo 
251,Triple talaq khatam hote hi desh ki gareebi mit jayegi desh ki economy double ho jayegi desh se corruption khatam ho jayega #TripleTalaq,desh,mit jayegi : khatam ho jayega :double ho jayegi
252,"""Modi ji #TripleTalaq ko Religious daayare mein dekne k liye aap kub kalma pad k Islam Qubul kare?! Rajneeti aap kar rahe ho, sudar jawo aap https://twitter.com/ANI_news/status/858213405135560704 …""",Modi:Islam,daayare mein dekne k liye
253,Kutte ki duum kabhi seedhi nahin hoti. Shame on you @INCindia. #tripletalaq,INCindia,seedhi nahin hoti
254,@RubikaLiyaquat ji please @AkhileshPSingh se poochiye ki agar jents ki proof Karna hoga ki usne #tripletalaq nahi Diya hai to PHIr case hi khatam ho jata hai ...??? Please ask .....,INCindia,Karna hoga ki : khatam ho jata hai 
255,"""Bachpan se dekh raha hu, jab bhi D raja ka koi bhi statement aata hai tab ye wala background hi photo mai hota hai. Kya consistency hai. Ghazab.""",RubikaLiyaquat:AkhileshPSingh,dekh raha hu : 
256,#TripleTalaq Besharmi aur makkari ki had hai pet cheer kar pregnant aurat ko marne wale muslim aurton ki fikr me mare ja rahe hain,aurat:muslim:aurton,pet cheer kar : mare ja rahe hain
257,#IshratJahan ye sabko pahle se hi maloom tha #TripleTalaq is not last lets wait till 2019 avhi kya kya hota hai.,IshratJahan,kya kya hota hai
258,kbhi bhi uss cheej ke bare me mt boliye jiske bare me aap detail me na jante ho......#jha sahab #TripleTalaq,,-
259,"""Anti triple talaq rule aa gaya, warna JNU ka hostel ise dene wala tha #TripleTalaq""",JNU,dene wala tha
260,#TTKSawal #tripletalaq ka ek process hai Quran k hisab se agar kuch Maulana galat fatweh dey rahey hai tho uney boycott karey shariah nahi,Maulana:Quran,fatweh dey rahey hai 
261,@sardanarohit kul mila kr baat male ego ki hai yha.. dunia ko pichhe le jana chahte hai ye... #TripleTalaq,sardanarohit,le jana chahte hai ye
262,I am definitely against #TripleTalaq Ye band hona hi chahiye aur fir Jasodaben ko bhi justice milni chahiye.,Jasodaben,band hona hi chahiye
263,Ye sare prblm jo tumne mention kiye vo sab bhi solve hoge... Leki first #TripleTalaq and #banOnMPL,,Ye sare prblm
264,Triple talaq is cheerharan? The 21st century Mahabharata has gone awry! #TripleTalaq #sonunigam,sonunigam:Mahabharata,-
265,Uttar Pradesh Chief Minister @myogiadityanath ka #TripleTalaq par shaandaar chakka. Ye khatam karo. Uniform Civil Code lao. Jai ho!,Uttar:Chief:Minister:myogiadityanath, khatam karo 
266,"""Mujhe lagta Hai #ModiG #TripleTalaq k zarye Apne """"gujarat Riot"""" jaise PAAP ko Praschit karwabe k liye Hindustani #Muslim ko Awsar De Rahe.""",ModiG:gujarat :Hindustani:Muslim,karwabe k liye 
267,"""#TripleTalaq ho ya Divorce"""" usshme koi matvate /Rajnetic Na hona chahiye. Mahilayo ke ke liye sharaph ke saman hi hai. Triple Talaq ko roke. pic.twitter.com/6R8UailgoG""",Mahilayo,sharaph ke saman
268,Woh Aaj Kahan Mar Gaye Hain Kya ye Nari Nahin Hain Ya Inke Muslim Certification Ka Intzar Ho Raha Hai #StopTrippleTalaq #TripleTalaq,Muslim,Kahan Mar Gaye
269,"""Jab ye iski biwi, bahu beti ke sath hoga tab pata chalega ki #TripleTalaq kya hai.....""","biwi, bahu,beti", tab pata chalega
270,Bhaiyya Gulam aapne(congress) ne70 saal mai kyoun nahi #TripleTalaq ka hall doonda? Kya muslim auratei entertainment ka samaagri hai?,(congress):muslim:auratei,-
271,"""@narendramodi #TripleTalaq ke baad, sir, ab dahej ke against kuch kade kanoon banaiye, pls address this problem.""",narendramodi,-
272,Chinese President Tweets in Hindi : Kamino.....Tumhara #TripleTalaq aur #RamRahim ka topic khatam ho jaye tho meri dhamki par bhi focus Karna,Chinese:RamRahim:President,khatam ho jaye : 
273,Aap ek baat bhul gye @LambaAlka ji #TripleTalaq decision k baad ink guru @narendramodi ji ne bhi istifa nahi diya.,LambaAlka:guru:narendramodi,
274,Har ak cheez ke liye #BJP Ko jimedar bara I Vali #Congress #TripleTalaq ban ne Q #BJP ko credit nhi Dena chahati?? #MullonKidalali,BJP:Congress,
275,"""Muslim behnon ko justice Milne par Khush ho rahe the Bhakts, Hindu Behen ko justice mila toh AAG laga diye. #HaryanaBurning #TripleTalaq""",Muslim:Hindu:Behen:behnon,
276,@anjanaomkashyap mam ab to ap ki behano ka RAPE ho rha hai inko in BABA se kab azadi dila rahi hai #tripletalaq galla fad ke chlla rahi thi https://goo.gl/84WVp8 #TripleTalaq,anjanaomkashyap:behano:BABA,dila rahi hai
277,20cr Muslim bade aasani se #TripleTalaq pe Faisal sunlte hai or ek Rapist #RamRahimSingh ke faisle pe andh bhak desk ko jala rhe h wah wah,Muslim:RamRahimSingh:desk,
278,"""Aisa nai but yeh jo Fatwa bolte hai, #TripleTalaq ke against hai jo hypocrites hai terrorist hai unke virodhi hai hum""",Fatwa:terrorist,
279,Ye to bata de kis law k hisab se yashodaben ko akela chor dia tha unke pati ne? #tripletalaq ya #divorce ? jawab zarur diyo .,yashodaben:law, chor dia tha  
280,Besharmi ki hadd hoti hai!!Mahilaon ke naam pe dukaan chalane wale abhi #tripletalaq ko support kar rahe hain.Sharia bhi koi cheez h by God!,Mahilaon:God,support kar rahe hain
281,#TripleTalaq is way to simple. Needs to be replaced with something like 'Khadak Singh ke khadakane se khadakati hain khidkiyan!!!',Khadak:khidkiyan, to simple 
282,#TripleTalaq Muslim samaj khaskar mahilao mei Shiksha ki kami hai aur inki basic shiksha aaj k samaj se na hokar khalifa wali hai. First edu,Muslim:khalifa,
283,"""#TripleTalaq Amir, sharukh, Salman aap triple talaq ke against Muslim women ka sath Kyu nhee dete. Kya Ye apki duty nhee hai.""",Amir:sharukh:Salman:Muslim:women,sath Kyu nhee dete
284,#TripleTalaq talaq ek behtrin Rasta Hai jisse life kharab hone se Bach jati . Bahot sare log wife se tang aakr khod marjate ya wife mardete,wife:log, tang aakr : hone se Bach jati
285,#TripleTalaq ko media galat tarah se pesh kar raha hy take muslim khud isko ban karane par raazi ho jae dusre tweet me dekho,muslim:media, pesh kar raha : raazi ho jae
286,"""#TripleTalaq ka eik solution hai saare mulsman aurton ko apne religion change kar lena chahiye.unke liye asan hai,khatna bhi nhi hota unka.""",Mulsman:aurton:religion,kar lena chahiye
287,Prohibit #TripleTalaq desh me sab ka equal hauqe. desh 1 desh ke law alag alag q?#uniformcivilcode #1desh1rule @narendramodi @Badlega_India,desh:narendramodi,
288,#TripleTalaq jo isko support kar rahe hai wo 1 bar ladki jarur bane.taqi pata to chale kysa lgta hai. Shame!,ladki,kar rahe hai : kysa lgta hai
289,#TripleTalaq Muslim Auto ki asli condition maine dekhi hain bohot hi bhadda aur khoode se bhi battar haalat main rakkha jaata hain unhe. https://twitter.com/kushaltanna991/status/847466229770014723 …,Muslim:Auto,rakkha jaata hain
290,"""Ab jab #TripleTalaq pe referendum hone ki baat ho rahi hai, to lage haath #Rammandir par bhi ho hi jaye.""",Rammandir,hone ki baat ho rahi : par bhi ho hi jaye
291,#TripleTalaq har baat par react karne wale Rahu (Rahul) Ketu (Keju) kyu chup hai abhi tak ?,Rahu:Ketu:(Rahul):(Keju),chup hai abhi tak
292,#TripleTalaq Common Muslim Women jiski jawaan beti ko nukkad ke launde aate jaate Tamatar maarte hain rape bhi kar dete hain.,Muslim:Women:jawaan:beti:launde,
293,#TripleTalaq Don't post this picture kisi mulle ne jor se bolkar pad liya to ghar ujad jayega,mulle:ghar,ujad jayega
294,#TripleTalaq ke chalte kuch log har sehar me kisi na kisi ke papa bane ghum rahe hain. Ye Big Bazaar wala trend band hona chahiye,log:sehar:papa:Bazaar,band hona chahiye
295,"""sarkar us aurat ki problem solve kare na k #TripleTalaq khatm karne ka bida uthae?ye to majhabi masla he,,na k rajnitik #TripleTalaq""",sarkar:aurat,problem solve kare : karne ka bida uthae
296,News valo ko debate karne k liye kuch milta nahi h #TripleTalaq ko leke beth jate h,News,kuch milta nahi h
297,"""Maulana ke dukano pe taala lag jayenge tow phir unhe gussa tow aayega,. aur halala ki baat aati hai tow, kahi shohar ko bi galti lagti hai apne kadam per.. So #TripleTalaq ko abolish karna padhega..""",Maulana:shohar,taala lag jayenge : apne kadam per
298,#TripleTalaq ram mandir ke vishay me maulanas ko constitution yaad aata hai aur triple talaq ke waqt sharia... bloody #hypocrite maulanas,ram:mandir,-
299,"""aunty ji #TripleTalaq ban nahi hai """"instant """"#tripletalaq banned hai. agar kuch buddhi bachi hai to judgement padh ke aayiye, bina homework ke thothli debate kyun??""",aunty,padh ke aayiye : debate kyun
300,"""Allah ke Love Affair pe bhi Bollywood main Film banani chahiye, aur Film #TripleTalaq dene ke baad court main Case hona chahiye taki naye aane wale Law ke andar Punishment bhi ho sake.""",Allah:Bollywood:Film,-
301,Itna Gira hua Tweet @yuvadesh? Woh bhi Gujarat ke Gaurav @narendramodi ji ke baare mein #Shameful,yuvadesh?:Gujarat:Gaurav:narendramodi,Itna Gira hua: Woh bhi
302,"""#TripleTalaq BJP ko Triple Talaq pe bolna nahi chahiye, is se budhi jeewi Muslims convert ho rage hai Hindu mein""",BJP:Muslims:Hindu,TripleTalaq: convert ho rage hai 
303,Ya #TripleTalaq me hi busy rhegi.Yahan hm student ka aaye din #Rape ho rha ha to uska kuchh ni.,student,me hi busy rhegi: ho rha ha to: uska kuchh ni
304,Wow...glad to see #BJP walo ko #TripleTalaq ke siwa v kuch trend karne ko mila. #Congrats_Mayor_PreetyAgarwalpic.twitter.com/4GyPKcROwd,BJP,walo ko: kuch trend karne ko mila
305,Kuch talve chatne wale #TripleTalaq ko bhi astha ka visay batate hai wah!aur aise log sirf congress se hi belong kr skte hai.,log,talve chatne: visay batate hai
306,"""TT is not applied on Jashodaben !! Desh ke liye maine ghar chod diya,parivaar bhi ! #tripletalaq https://twitter.com/kouser2012/status/862583277328023552 …""",Jashodaben:Desh:ghar,Desh ke liye: chod diya
307,Paise ke liye @KapilSibal aur Vote Bank ke liye @INCIndia Apne maa ka bhi #TripleTalaq accept kar lenge,KapilSibal:INCIndia:Vote:Bank,Paise ke liye: Apne maa ka: kar lenge
308,just abolish #TripleTalaq like sati pratha and baal - vivah. kuritiyan bhale hi dharm se judi ho pr hoti to kuriti hi h,,bhale hi: dharm se judi
309,"""@KapilSibal what a shame such bheja less, nalayak, kaminas were in power from 2004 to 2014, desh ka kabada toh hona hi thaa #TripleTalaq""",KapilSibal:desh,hona hi thaa
310,Sahi kaha par So called Progressive #TripleTalaq ka satha dete hai uska kya?,,satha dete hai: uska kya
311,"""Saalon #TripleTalaq dene waalon, Kabhi Hum kuwaaron ki taraf dekho, Phir jaanoge ki Tum kitne lucky ho...""",kuwaaron,taraf dekho: Tum kitne
312,Ye to bakloli karne me Digvijay aur Rahul se bhi aage nikal Gaya ! Sibbal Saab esi baatein krne se votes nahi milte...jate hain #tripletalaq https://twitter.com/EconomicTimes/,Digvijay:Rahul:Sibbal,aage nikal Gaya: esi baatein krne se: nahi milte
313,@NDTVRavishKumar #TripleTalaq band hone se kya desh ki economy sudhar jayegi #DalitAtrocity khatm hogi #Vikas ki raftaar badegi,NDTVRavishKumar:desh:Vikas,sudhar jayegi: raftaar badegi
314,Jise ye pata nahi triple talaq hota kya hai iske rules kya hai ye pata nahi wo aaj talaq par baat kar raha hai wah re #TripleTalaq,,pata nahi: baat kar raha hai
315,"""ma'am, pahle #TripleTalaq gaya..Aur ab #RightToPrivacy bhi aa gaya.. ab to double Party banti hai aapki taraf se.""",Party,Aur ab: aapki taraf se
316,"""Agar teen bar #Talaq bolne se talaq nahi ho sakta, to #FB or #WhatsApp pe 3 bar #iloveyou bolne par block bhi nahi hona chaiye #TripleTalaq""",FB:WhatsApp,bolne par: nahi hona chaiye
317,"""What a joke.... sala India mein kuch vi ho sakta hain. Rape karu , no jail..Beef khayu to 4 sal ki jail. kya joke hain boss. Now India is in Dark Phase.#TripleTalaq""",India:boss:Dark, kuch vi ho sakta hain
318,#TripleTalaq ko jante nahin aur us per debate bhi kerte hein. wah ! Aur muslim women se itni hamdardi bhi wah !! @awasthis yeh isi saal kyuhttps://twitter.com/News18India/status/863046565069438976 …,muslim:awasthis:women,jante nahin: bhi kerte hein:  itni hamdardi bhi
319,Mai to bs is bat ka virodh kr rha hu ki koi itne time tk aap ke sath rhe or kisi bat ke liye bina btaye #TripleTalaq dekr besahara chhod do,,is bat ka: kr rha hu: aap ke sath
320,"""SC ne kaha TT dharmic mudda hua, to dakhal nahi denge!! to fir Hindu festivals ke liye dohre mapdand kyon?""",SC:Hindu,ne kaha: nahi denge
321,Jo teen qubool se shuru hua rishta hai vo teen talaq se agar khatm ho raha hai to problem kyo #TripleTalaq,,shuru hua: khatm ho raha hai
322,Ab boliye teen talak harram h ya nai aapke khud ki lady's chate h ki aap sai dur hona. Shame on u again...#TripleTalaq pic.twitter.com/Gi9LGGFFgl,,aap sai dur hona
323,"""Are bhai vo Trupti desai kaha gai?ladies ka haq magne vali,vo to sirf zoothi thi hindu Muslim me dange karvane ayi thi.""",Trupti:hindu:Muslim,Are bhai vo:  kaha gai
324,"""Ye """"most foolest"""" kya hota hai? Kabhi fursat mile to doosri kitaabein bhi padh liya karo. #RIPEnglish #TripleTalaq""",,kya hota hai: padh liya karo
325,#TripleTalaq jafar sahab. Khuda n kare kabhi aapki beti k sath aisa ho. Jada soch ko uppr kijiye or personal low ko side me rakhiye,jafar:beti, Khuda n kare
326,#TTKSawal #TripleTalaq is evil practice whch shd b abolished.Kya mazhab ke naam pe hum apni behno par atyachar hone dete rahenge?,evil:behno,hone dete rahenge
327,"""Aaj Ki Raat Khas Ibadat Ke Liye Hai, Nake Bike Par Raat Bhar ghumne Aur Stunt Karne K Liye #TripleTalaq pic.twitter.com/vx3XIeN9j0""",,Aaj Ki Raat:  Raat Bhar ghumne
328,"""Instant #TripleTalaq khatam hone ki khusiya manaa rahi hai Muslim mahilaye,,,,,, pic.twitter.com/cN88j8uoI1""",Muslim:mahilaye,khusiya manaa
329,Bcoz modi Ji ne Himmat dikhai #TripleTalaq jaisi kuriti par khulkar Muslim women's ka sath dene ki bina vote bank ki Chinta kiye..,Muslim:vote:bank:modi,Himmat dikhai: jaisi kuriti par: sath dene ki
330,Umeed to yeh bhi thi ki AAP triple talaq pe bolenge Lekin koi na Delhi bypoll pe vote bhi to chaiye the. #RightToPrivacy #TripleTalaq https://twitter.com/ArvindKejriwal/status/900597108574625792 …,Delhi:vote,Umeed to yeh bhi: pe bolenge Lekin: chaiye the
331,.@BDUTT Mam kaafi frustration me lag rahi hain #TripleTalaq judgement ke baad ! Yahi mauka hain inko koi link bhejo re Blue whale game ki! https://twitter.com/bdutt/status/900627311208169472 …,Whale:game:BDUTT,lag rahi hain:  ke baad: Yahi mauka hain
332,"""#TripleTalaq ka jashn thoda pheeka, sorry bhakto aaj #Modi ko credit nahi doge? Ya Modi ki Haar manoge.. #RightToPrivacy""",Modi,nahi doge: Haar manoge
333,Biggest Problem with #RightToPrivacy Mullah would not come to ki Beghum ka chakar kis se chal raha hai aur #TripleTalaq bhi nahi de payega,Mullah:Beghum,chal raha hai: nahi de payega
334,"""Sir do din pehle bhi ek important judgement aya tha #TripleTalaq .... us pr kyu chup the, #BawanaByPoll tha isiliye.https://twitter.com/ArvindKejriwal/status/900597108574625792 … #TripleTalaq""",,din pehle bhi:  aya tha
335,"""Sir, woh *3 talaak* ka matter clear ho gyaa, Ab *saat janam* wala matter bhi dekh lijiye please @narendramodi #TripleTalaq @rsprasad #TripleTalaq""",narendramodi:rsprasad, ho gyaa: saat janam: dekh lijiye
336,Koi bhi mard #TripleTalaq kyu de jab ke wo aasani se apni biwi ko abandon karke India ka prime minister ban sakta hai?,India:minister,Koi bhi mard: aasani se
337,#TripleTalaq ke issue se tumhe lagta hai Muslim mahilaoke vote milenge aisa honewala nahi hai,Muslim,tumhe lagta hai: aisa honewala nahi hai
338,"""election agenda toh #RamMandir hai kabse bol rahe hai lekin kuch ho nahi raha hai. #TripleTalaqBill toh sarkar ne sahi niyat kay sath impletement kiya hai. Election mai kuch bola nahi tenure mai SC se ban karwaya #TripleTalaq, bill laya, aur law banakar parliament mai pass kiya""",RamMandir:sarkar:SC:parliament,kabse bol rahe hai: kuch ho nahi raha: kiya hai: kuch bola nahi
339,Sir @myogiadityanath ..kyaa ye sachch hai aapne #TripleTalaq wale musalmaan auroton ke liye package announce kiyaa hai ji?...agar sachch hai ....toh...Hindu auraton ne kyaa paap kiyaa hai Sirf,Sir:Hindu:myogiadityanath:musalmaan:auroton:auraton,kyaa ye sachch hai: agar sachch hai: paap kiyaa hai
340,Aj muslim mahilao ki jeet hui he aur..... Ek women empowerment ki bhi jeet hui he.... Ab #RajyaSabha me ye #TripleTalaqBill pass ho jay to...... #TripleTalaq se mukti mil jayegi.... Aur #women ko ek sahi ajadi milegi.... Great job @narendramodi_in &@indian goverment,muslim:RajyaSabha:narendramodi_in:indian:mahilao:women:goverment, ki jeet hui: pass ho jay to: mukti mil jayegi: ajadi milegi
341,Government ko un non-Muslims women's ke bare main bhi sochna chaye jin ko ek talaq bhi nahi milta lekin unke husband Phir bhi alag ho jate hai yahan to phir bhi #TripleTalaq milta hai kya ye government sirf muslim women's ki hai #TripleTalaqBill #TripleTalaq,Government:non-Muslims:government:muslim:husband,bare main bhi: nahi milta: alag ho jate hai
342,Congress ka women empowerment sirf ek dikhawa hai #TripleTalaq #TripleTalaqBillPassed,Congress:women,ek dikhawa hai
343,"""Tripal Talaq bolne se 3 saal ki Jail hogi, Jail jane ke baad 3 saal tak Uski #BIWI ko Government palegi kya...??? Uska kharcha koun sambhalega...??""",Government:BIWI,jane ke baad
344,Bechari paksitan premi ab to pakistan bhi nahi ja sakte vahe pe already #TripleTalaq Ban hai. Sudan will be best choice for them . Jai Ho Narendra Modi,paksitan:Sudan:Narendra:Modi,nahi ja sakte: Jai Ho
345,Sirf watch karne se pet bhar jayega shreeman @sambitswaraj ji kabhi unemployed ki debat bhi kar le ki kase sabhi yuva ko rojgar diya jay. However I support govt stand on #TripleTalaq,shreeman:govt:sambitswaraj:govt,pet bhar jayega: bhi kar le
346,#TripleTalaq modi ji ne Muslims aurto ka bhala Kar hi Diya .. bjp ko kaun hara sakta Hai ab . Population to control hogi hi sath me vote bank bhi taiyaar ho gaya . Love u modi...,modi:Muslims:bjp:modi...:aurto:vote:bank,bhala Kar hi Diya:  kaun hara sakta: taiyaar ho gaya
347,"""That's very good, ab mahengayi bhi Kam ho jayegi, berozgari khatam ho jayegi, rape, robbery, gundagardi sab khatam ho jayegi #TripleTalaq""",,Kam ho jayegi: khatam ho jayegi
348,three months me #GST aa rha hai..Tab jamke badhega...Abhi election time pe logo ko kyu naraj Karenge..,GST:logo,aa rha hai:  kyu naraj Karenge
349,Agar Ye report negative hoti to #DeMonetisation aur #GST ne desh ko duba Diya Par ab sab chup #easeofdoingbusiness #IndiaRising #EoDB,desh:GST,hoti to: duba Diya: Par ab
350,chalo #GST me 40% tak #Tax vasuli ho sakti hai .... pahle 28% tak thihttps://twitter.com/CNBC_Awaaz/status/837256393593782272 …,GST,vasuli ho sakt
351,"""#PMModi ne kaha ki yeh ek vijay prapt satr raha.Iss budget session mein,LS mein 21 bill aur RS mein14 bill parit hue,#GST bills bhi: A Kumar pic.twitter.com/odeynHwUHy""",PMModi:LS:RS:bill,yeh ek vijay prapt: satr raha: budget session mein
352,Mamaji! Aapki tarah har CM aur State Govt #GST pe Central Govt ka sahyog kare yehi iss desh ki janta ki ichha hai. #SabkaSaathSabkaVikas,State:Central:desh:CM:Govt,Aapki tarah har: aur State:  ka sahyog: janta ki ichha
353,"""Technology sessions rule Day 2 of #GST aur Digital Payment Apnao, Desh aur Vyapar Aage Badhao #DigitalforGST @praveendel""",Desh:praveendel:GST,sessions rule Day 2: aur Digital Payment Apnao
354,#GST aur #Digitalpayment Apnao Desh aur Vyapar Aage Badhao! #TradeGoesDigital #DigitalforGST #CAIThttps://twitter.com/TEAMCAIT/status/857828652947357696 …,Desh:GST, Apnao Desh aur Vyapar
355,.@BCBHARTIA #CAIT educates traders on #GST aur #DigitalPayment Apnao Desh aur Vyapar Aage Badhao! #TradeGoesDigital @PMOIndia @narendramodi,.BCBHARTIA:desh:narendramodi:PMOIndia,educates traders: Apnao Desh: Vyapar Aage Badhao
356,"""UP vidhan sabha main #GST bill pass hone par, @myogiadityanath ji or janta ko badhai deta hoon #GST""",UP:vidhan:myogiadityanath:GST:bill:janta,pass hone par: janta ko badhai deta
357,Is Desh me #Rape k Kanoon se jyada important #GST etc ho to kya ho sakta he.,Desh:GST,Is Desh me: Rape k Kanoon: jyada important: kya ho sakta
358,#GST agar koi GST no leta hai to itself it is ragistred to dubara ragistration karvane ka kharcha kyu?,GST,leta hai: itself it is ragistred: dubara ragistration: karvane ka kharcha
359,"""Ye jo naya note market me aayega uski value #GST lag kar 256 hogi, ya #GST kaat kar 144 hogi #200RupeeNote""",note:market:GST,aayega uski value
360,"""Burnol pe #gst kam kar lo bhai, bahut need hai. .. #RightToPrivacy #Aadhar""",Burnol:gst:Aadhar,kam kar: bahut need hai
361,Koi na shyad centre finance ministers/state finance ministers ko bhi bol do to vo bhi na kar paaye.#GST,ministers:state:centre:GST,Koi na: bol do to vo: na kar paaye
362,bas #Notebandi aur #GST ke name pr corporate& Vip k Bhala krne ke liye h bas,GST:Vip,name pr corporate: Vip k Bhala krne
363,"""#DeMonetisation se ubhre bhi nahi the abhi ke Sab #GST mein uljhe hain bhai, baqi kuch nazar nahi aa raha. Yehi to chaal hain !!""",GST,ubhre bhi nahi: abhi ke Sab: uljhe hain: baqi kuch nazar nahi: chaal hain
364,Mere bhai... #BJP ne kyu samarthan nahi Kiya... #gst #AadharCard #rojgar yojna ka... Fir power main aane par... Congress walo ke ideas copy,BJP:Congress:AadharCard:gst,samarthan nahi Kiya: rojgar yojna: power main aane
365,Aaj se pehle to aapne saare time se file kiye honge jo aaj complaint kar rahe hain.! @AwardWapasi gang activated on #GST,GST,Aaj se pehle: saare time se file: kiye honge: aaj complaint kar: rahe hain
366,Gaaliyon per #GST nhi hy bas ye dhyaan rakhna ki saari ki saari gaaliyaan non-veg honi chaahiye RK,RK:GST,bas ye dhyaan rakhna: saari ki saari: gaaliyaan non-veg: honi chaahiye 
367,#DeMonetisation aur #GST mein mera koi haath nahi hai..jo bhi beda gark hua uske liye yeh jaitly jawaabdaar hai..main nahi,GST:jaitly,mera koi haath: beda gark hua: uske liye
368,"""Sukr hai ki nahi laga #ishq par #GST koi, Varna to tu bhi meri #had se bahar ho jati.""",GST,Sukr hai ki nahi: Varna to tu bhi: bahar ho jati
369,Sare tax khatam karke #GST lagu kar diya...bas ab sari jatiyan (cast) khatm karke sabko hindustani bhartiy ghosit kar dijiye @narendramodi,narendramodi:GST,Sare tax khatam: ab sari jatiyan
370,2 no walo ko issue tha. Ab wo b #GST ke future benifits. #GST fail huva ye bolne wale abhi to mr.india ho gaye hai.,mr.india:GST,issue tha: future benifits: fail huva: bolne wale abhi: gaye hai.
371,Abhi Santa bhi na clause k sath aata hain #MTV #GST #MerryChristmas,Santa:MTV:GST,Abhi clause k sath aata
